ID,Title,Author,Genre,BookCategory,Price,Reviews-n,Ratings-n,hard-paper,year,month,Synopsis
2907,Desert Oath,Oliver Bowden,Action & Adventure (Books),Action & Adventure,2.424881637,4.7,14,Paperback,2017,Nov,"Before Assassin's Creed Origins, there was an Oath.

Egypt, 70BC, a merciless killer stalks the land. His mission: to find and destroy the last members of an ancient order, the Medjay - to eradicate the bloodline.

In peaceful Siwa, the town's protector abruptly departs, leaving his teenage son, Bayek, with questions about his own future and a sense of purpose he knows he must fulfill. Bayek sets off in search of answers, his journey taking him along the Nile and through an Egypt in turmoil, facing the dangers and the mysteries of the Medjay's path."
2692,Helen,Jerry Pinto,Biographies & Autobiographies (Books),"Arts, Film & Photography",2.424881637,3.2,7,Paperback,2006,Mar,"Main saare zamaane ke gham ki dawaa hoon. (I am the cure of all the sorrows of the world.) Lyrics from Helen’s song in the film Adhikaar (1971) It is now over two decades since the Hindi-film heroine drove the vamp into extinction, and even longer since the silver screen was ignited by the true Bollywood version of a cabaret. Yet, Helen—nicknamed ‘H-Bomb’ at the height of her career—continues to rule the popular imagination. Improbably, for a dancer and a vamp, she has become an icon. Jerry Pinto’s gloriously readable book is a study of the phenomenon that was Helen: Why did a refugee of French-Burmese parentage succeed as wildly as she did in Bollywood? How could otherwise conservative families sit through, and even enjoy, her ‘cabarets’? What made Helen ‘the desire that you need not be embarrassed about feeling’? How did she manage the unimaginable: vamp three generations of men on screen? Equally, the book is a wonderfully witty and provocative examination of middle-class Indian morality; the politics of religion, gender and sexuality in popular culture; and the importance of the song, the item-number and the wayward woman in Hindi cinema."
1566,Elementary English Grammar & Composition with Online Support for Class 8,N.K. Aggarwala,Grammar (Books),"Language, Linguistics & Writing",2.424881637,1,1,Paperback,2017,None,School text books.
3076,The Avatari,Raghu Srinivasan,Action & Adventure (Books),"Crime, Thriller & Mystery",2.423245874,4,22,Paperback,2014,Feb,"In August 1986, Henry Ashton, a retired Army officer settled in his country home in the Yorkshire dales receives a letter from a Laotian monk entreating him to prevent a ‘hidden treasure’ which has been stolen from the Monastery from being misused. This ‘hidden treasure’ is a map, which was sent by the Emperor Kublai Khan to his favourite courtier, Marco Polo. A map, which leads to the fabled city of Shambhala. Ashton sets about putting together a team for his quest, which includes his house-keeper, a retired Gurkha Sergeant, a highly strung lady mathematician from Oxford, and an American mercenary who is on the CIA hit-list. Their expedition leads them into inhospitable Ladakh in Northern India, Peshawar in Pakistan and the rugged mountains of northern Afghanistan. They realize they are up against an unknown adversary with seemingly unlimited resources who will stop at nothing to obtain the prize. The prize being access to a monastery to which Kublai Khan made a secret journey just before his death. They must be stopped by Henry Ashton and his team to safeguard an ancient secret that could threaten the fabric of human civilization itself. Set in the backdrop of the Soviet Afghan war, The Avatari dwells on actual historical accounts of Khanbalik, Kublai Khan’s capital in 1294 AD. It also draws heavily from the Shamanistic legends of the Bon people and the teachings of the Bardo Thodol, popularly known as The Tibetan Book of the Dead. Chapters move through history and time across four continents as layer after layer of the myth of Shambhala are finally unravelled. It is in this journey that Henry Ashton will learn something about his destiny – and something about the nature of destiny itself."
4094,"The Flavours of Nationalism: Recipes for Love, Hate and Friendship",Nandita Haksar,Biographies & Autobiographies (Books),Politics,2.421603927,3.6,4,Paperback,2018,Jun,"In this extraordinary book, Nandita Haksar recounts her culinary journey in search of answers to the fundamental questions posed by the recent controversies over food what can we eat, who can we eat with, what foods are forbidden or denigrated and what this says about our country. In this memoir by an unashamed Indian, Haksar writes about how food shaped her awareness of politics, patriarchy, nationalism and socialism, from her childhood during the Nehruvian era onwards. She takes us on a thoughtful journey through India, from her Kashmiri Pandit family settled in Old Delhi and Lucknow, to human-rights activism on behalf of Nagas in Manipur; from grappling with feminist ideals, to considering the impact of a globalized food industry in Goa.
On a wider scale, she explains how our tastes and attitudes to food are shaped by caste, race, gender and class, exposing latent prejudices and bigotry. Haksar explores questions posed by food anthropologists and ecologists and revisits debates between Babasaheb Ambedkar and Mahatma Gandhi on inter-dining. She also addresses the present controversies over beef-eating, vegetarianism and ideas of Hindu vs. Muslim food, in a milieu where debate is silenced.

With wry accounts of sharing meals with Burmese and Iraqi refugees and arguing about bourgeois vs. proletarian tea in the Naxalite movement, the book also contains memorable recipes from the many people she has eaten with. At heart is her question that if Indians cannot imagine sitting with each other and sharing food with a sense of equality and respect, how then can a national unity be built?"
1565,My Father Baliah,Y.B. Satyanarayana,Biographies & Autobiographies (Books),"Biographies, Diaries & True Accounts",2.421603927,4.6,75,Paperback,2011,Dec,"The extraordinary story of a Dalit family in southern India Poised to inherit a huge tract of land gifted by the Nizam to his father, twenty-one-year-old Narsiah loses it to a feudal lord. This triggers his migration from Vangapally, his ancestral village in the Karimnagar District of Telangana - the single most important event that would free his family and future generations from caste oppression. Years later, it saves his son Baliah from the fate reserved for most Dalits: a life of humiliation and bonded labour. A book written with the desire to make known the inhumanity of untouchability and the acquiescence and internalization of this condition by the Dalits themselves, Y.B. Satyanarayana chronicles the relentless struggle of three generations of his family in this biography of his father. A narrative that derives its strength from the simplicitywith which it is told, My Father Baliah is a story of great hardship and greater resilience."
2092,The 104-Storey Treehouse (The Treehouse Books),Andy Griffiths,Comics & Mangas (Books),Comics & Mangas,2.421603927,4,1,Paperback,2018,Aug,"The 104-Storey Treehouse is the eighth book of Andy Griffiths and Terry Denton's wacky treehouse adventures, where the laugh-out-loud story is told through a combination of text and fantastic cartoon-style illustrations. Join Andy and Terry in their now 104-storey spectacular treehouse. They've added thirteen new levels, including a never-ending staircase, a burp bank, and even a mighty fortress. But Andy and Terry are in a race against time to find a funny story for their next book – will the tooth fairy, the two-million-dollar shop or even the riddles of the deep-thoughts thinking room be able to help? Well, what are you waiting for? Come on up!"
599,A Man Called Ove: The life-affirming bestseller that will brighten your day,Fredrik Backman,Action & Adventure (Books),Action & Adventure,2.421603927,4.7,282,Paperback,2015,May,"The million-copy bestselling phenomenon, Fredrik Backman's heartwarming debut is a funny, moving, uplifting tale of love and community that will leave you with a spring in your step. Perfect for fans of Rachel Joyce's The Unlikely Pilgrimage of Harold Fry, Graeme Simsion's The Rosie Project and David Nicholl's US.
New York Times bestseller

'Warm, funny, and almost unbearably moving' Daily Mail

'Rescued all those men who constantly mean to read novels but never get round to it' Spectator Books of the Year
At first sight, Ove is almost certainly the grumpiest man you will ever meet. He thinks himself surrounded by idiots - neighbours who can't reverse a trailer properly, joggers, shop assistants who talk in code, and the perpetrators of the vicious coup d'etat that ousted him as Chairman of the Residents' Association. He will persist in making his daily inspection rounds of the local streets.
But isn't it rare, these days, to find such old-fashioned clarity of belief and deed? Such unswerving conviction about what the world should be, and a lifelong dedication to making it just so?
In the end, you will see, there is something about Ove that is quite irresistible..."
1349,The Other Side of Midnight,Sidney Sheldon,Action & Adventure (Books),Action & Adventure,2.421603927,4.4,67,Paperback,2005,Sep,"The Other Side Of Midnight features a tale that explores deceit and manipulation, in the context of an obsession by a woman of power. Noelle Page and Catherine Alexander are the two main characters in this book, and the conflict between them is the main premise of the novel. A thorough character sketch is presented for both these characters in terms of their upbringing, attitudes, ideologies, etc.
Noelle Page is a born as a result of an extra-marital affair, and ends up blossoming into a beautiful woman. She has an air of superiority about her, and nourishes great ambitions. By the time she mature into a woman, his father sells her on the pretext of getting her a job as a model.
Noelle runs away to Paris where she meets the pilot, Larry Douglas, a person she falls in love with and who she remains obsessed with for the rest of her life. After Larry forgets about her love, Noelle swears vengeance. Catherine, on the other hand, is an insecure woman who comes from a family with broken dreams. She never had the courage to explore her sexuality in her youth, and so, became a social outcast with an inferiority complex.
Catherine eventually meets Larry and ends up marrying him. She becomes a bone of contention for Noelle, who having risen high up in social ladder, plans to have Larry all to herself. The themes of obsession and jealousy are constantly highlighted throughout the book. The reissue edition of The Other Side Of Midnight was published in 2005 by HarperCollins. It is available in the form of a paperback."
171,Lust For Life,Irving Stone,"Arts History, Theory & Criticism (Books)","Arts, Film & Photography",2.421603927,4.5,37,Paperback,1990,Feb,"No artist has been more ruthlessly driven by his creative urge, nor more isolated by it from most ordinary sources of human happiness, than Vincent Van Gogh. A painter of genius, his life was an incessant struggle against poverty, discouragement, madness and despair.

Lust for Life skilfully captures the exciting atmosphere of the Paris of the Post-Impressionists and reconstructs with great insight the development of Van Gogh's art. The painter is brought to life not only as an artist but as a personality and this account of his violent, vivid and tormented life is a novel of rare compassion and vitality."
2509,Motherwit,Urmila Pawar,Romance (Books),Romance,2.421603927,5,1,Paperback,2014,Jan,"Using the classic short story form with surprise endings to great effect, Urmila Pawar brings to life strong and clever women from all classes of society: heroines who are brave in the face of caste oppression, strong in opposing their in-laws, defiant when insulted, and determined when guarding their interests or those of their sisters.

Pawar identifies herself as a Dalit woman writer, a Buddhist, and a feministand all three identities reveal themselves powerfully in her stories. But the protagonists are not always Dalit, and the mood is not always one of anger, as Pawar eschews the stereotypes that attach themselves to the genre. Her harsh, sometimes vulgar, and always hard-hitting language subverts another stereotype: that of the soft-spoken woman writer.

A brilliant collection of stories from one of Indias foremost Dalit writers, Motherwit brings marginalized voices into the mainstream."
1769,The Portrait of a Lady (Penguin Classics),Henry James,Classic Fiction (Books),Humour,2.421603927,3.4,3,Paperback,2011,Sep,"Regarded by many as Henry James's finest work, and a lucid tragedy exploring the distance between money and happiness, The Portrait of a Lady contains an introduction by Philip Horne in Penguin Classics. When Isabel Archer, a beautiful, spirited American, is brought to Europe by her wealthy aunt Touchett, it is expected that she will soon marry. But Isabel, resolved to enjoy the freedom that her fortune has opened up and to determine her own fate, does not hesitate to turn down two eligible suitors. Then she finds herself irresistibly drawn to Gilbert Osmond. Charming and cultivated, Osmond sees Isabel as a rich prize waiting to be taken. Beneath his veneer of civilized behaviour, Isabel discovers cruelty and a stifling darkness. In this portrait of a 'young woman affronting her destiny', Henry James created one of his most magnificent heroines, and a story of intense poignancy.

This edition of The Portrait of a Lady, based on the earliest published copy of the novel, is the version read first and loved by most readers in James's lifetime. It also contains a chronology, further reading, notes and an introduction by Philip Horne. 

For more than seventy years, Penguin has been the leading publisher of classic literature in the English-speaking world. With more than 1,700 titles, Penguin Classics represents a global bookshelf of the best works throughout history and across genres and disciplines. Readers trust the series to provide authoritative texts enhanced by introductions and notes by distinguished scholars and contemporary authors, as well as up-to-date translations by award-winning translators."
1711,Wonder Words,Rituparna Sarkar,Design,"Arts, Film & Photography",2.419955748,4.8,12,Paperback,2018,Dec,"What's the word for . . .?
People in different countries speak different languages-and sometimes these languages have words that are untranslatable into English. Did you know that Japanese has a word for pretending not to be at home when someone rings the doorbell? Or that there's a German word for the weight that you put on because of emotional eating? Or even that there's a Yiddish word for thinking of a witty comeback only when it's too late?
Wonder Words is a gorgeous, illuminating and often hilarious lexicon of unique words from all over the globe. It will open up your world, making you aware of emotions, cultures and practices from far and beyond. Join author-illustrator Rituparna Sarkar in finding the joy of new words in different languages that you always hoped would exist in English!"
977,Assassin's Creed: Forsaken,Oliver Bowden,Action & Adventure (Books),"Crime, Thriller & Mystery",2.419955748,4.8,12,Paperback,2012,Nov,"The new novelization based on the bestselling games franchise Assassin's Creed Publication will be timed to coincide with the release of the eagerly awaited first instalment of the new Assassin's Creed III game. Assassin's Creed: Forsaken is the latest thrilling novelisation by Oliver Bowden based on the phenomenally successful game series. The new game, Assassin's Creed III, takes one of gaming's most popular franchises to new heights in its most realistic world yet and introduces a brand new Assassin, Connor. Set during the American Revolution, Connor has sworn to secure liberty for his people and his nation and unleashes his powerful skills on the chaotic, blood-soaked battlefields of the hostile American wilderness. Assassin's Creed: Forsaken is the story behind who Connor really is and how he has become a deadly killer. The world of the Assassin's has become far more lethal than ever before."
4805,Barefoot to Boots: The Many Lives of Indian Football,Novy Kapadia,Encyclopaedias & Reference Works (Books),Sports,2.419955748,4.9,12,Paperback,2017,Sep,"A thrilling account of the incredible journey of Indian football
Few football-crazy fans today may be aware that India was once called the 'Brazil of Asia'. Or that the competition between East Bengal and Mohun Bagan is ranked among the top fifty club rivalries in the world. Brilliant players, world-class coaches and passionate fans-including political leaders and film celebrities-once combined to make India a football-worshipping nation. A major source of sports entertainment in India, football has thrived in several places apart from Kolkata. The game has also been inextricably linked to community identity, shrewdly used towards political ends and contributed richly to our cultural heritage.
In Barefoot to Boots, renowned journalist Novy Kapadia reveals Indian football's glorious legacy through riveting descriptions of on-field action, stories of memorable matches, lively anecdotes, and exclusive conversations with legendary players and officials. Having witnessed the evolution of the sport for over fifty years, Novy charts its eventful journey up to the present, to enthral old and new fans alike. The book will offer invaluable insight into the future of the game as the Indian Super League dramatically changes the face of domestic football and India hosts the FIFA U-17 World Cup for the first time.
'Novy is like an encyclopaedia on Indian football and this book reveals his passion for the game'-Syed Nayeemuddin, Dronacharya and Arjuna award-winner"
2095,Crooked House,Agatha Christie,"Crime, Thriller & Mystery (Books)","Crime, Thriller & Mystery",2.418301291,4.4,46,Paperback,2017,Oct,"A wealthy Greek businessman is found dead at his London home…

The Leonides were one big happy family living in a sprawling, ramshackle mansion. That was until the head of the household, Aristide, was murdered with a fatal barbiturate injection.

Suspicion naturally falls on the old man’s young widow, fifty years his junior. But the murderer has reckoned without the tenacity of Charles Hayward, fiance of the late millionare’s granddaughter…"
5121,Operation Jinnah,Shiv Aroor,Biographies & Autobiographies (Books),"Biographies, Diaries & True Accounts",2.418301291,3.9,53,Paperback,2017,May,"Read and rated [5 stars] by 500 serving officers of the Indian Army.
A girl is kidnapped by Pakistani terrorists in Pahalgam, Kashmir. But this is no ordinary girl And her kidnapper is no ordinary man.In Delhi, Admiral Nirbhay Rana, India’s most strong-willed naval officer, watches as the consequences of a lethal operation from his past crash into the present, holding both his daughter and his country hostage. In New York, as the Indian prime minister plays a delicate game of politics with Pakistan’s prime minister and the US president, Admiral Rana must assemble the only team he trusts to get his daughter back – the very same group of commandos he had led into the heart of Pakistan-occupied Kashmir years ago. Will they make it back alive this time?"
4283,Curfewed Night,Basharat Peer,True Accounts (Books),"Biographies, Diaries & True Accounts",2.418301291,4.2,150,Paperback,2009,Oct,"Since the independence of India, Kashmir has been a major concern for not just India but also the world. The issue of Kashmir still is a crucial issue discussed across forums in the global arena and is one of the major hindrances in improving relationship with India’s neighbour and kin of one time. Much has been written about Kashmir and the separatist movement in Kashmir. But the beautifully scripted account of the brutality with which the separatist movement is carried on till date has no precedence. The book, Curfewed Nights, gives an honest, crude, and truthful account of what goes on in the paradise of India which is under the spell of the separatist movement.
The author of the book, Basharat Peer, being a Kashmiri himself has related to each and every detail provided in the book from the first hand experiences gathered by him. Since independence of India, many Kashmiri youths have been mesmerised by the terrorism to the extent that they want to join the terrorist organisations even without thinking about their families or themselves. They have illusioned godfathers in the leaders of such terrorist outfits. In fact, the author was sent out of Kashmir by his family, just to keep him away from these painful romances with the militants.
The book, Curfewed Night, has a lot of heart rending accounts of how a mother watches her son who is forced to hold an exploding bomb or how a poet discovers his religion when his entire family is killed or how the politicians are tortured inside the refurbished torture chambers or how villages have been rigged with landmines which kills innocent civilians, and how temples have converted into army bunkers while ancient Sufi shrines have been decapitated in bomb blasts. This painful saga of humanity and human crucifiction in the name of religion and jihad was by RHI in the year 2009. The book is available in paperback."
1174,Operation Jinnah,Shiv Aroor,Biographies & Autobiographies (Books),"Crime, Thriller & Mystery",2.418301291,3.9,53,Paperback,2017,May,"Read and rated [5 stars] by 500 serving officers of the Indian Army.
A girl is kidnapped by Pakistani terrorists in Pahalgam, Kashmir. But this is no ordinary girl And her kidnapper is no ordinary man.In Delhi, Admiral Nirbhay Rana, India’s most strong-willed naval officer, watches as the consequences of a lethal operation from his past crash into the present, holding both his daughter and his country hostage. In New York, as the Indian prime minister plays a delicate game of politics with Pakistan’s prime minister and the US president, Admiral Rana must assemble the only team he trusts to get his daughter back – the very same group of commandos he had led into the heart of Pakistan-occupied Kashmir years ago. Will they make it back alive this time?"
4515,The Best Thing About You is You!,Anupam Kher,True Accounts (Books),"Biographies, Diaries & True Accounts",2.418301291,4.2,94,Paperback,2014,Aug,"The Best Thing About You Is You! is Bollywood actor Anupam Kher's attempt at playing a completely new role. In this book the actor-turned-author uses instances from his own life to inspire and motivate his readers. The author provides his readers with subtle anecdotes of his own experiences and utilises them to guide his readers into lead a peaceful and contented life. His writing is inspirational and encourages the reader to introspect and look for one's real self.
Kher encourages the reader to look at life in a positive manner and to use that positivity to counter all the negative forces in one's life. Today, people are gripped under the stress of daily life and feel insecure, frustrated and unhappy due to the pressures of work and other routines. But Kher recommends optimism as the cure for all of these problems. He cites his own humble upbringing to demonstrate how it is not impossible to reach great heights, even if one's resources are few. One need not be born with a silver spoon in one's mouth in order to attain success. However, he also sounds a warning bell to those who may be overcome with success and lose their way. He says that it is important to remain humble and gracious no matter how high one has reached.
The Best Thing About You Is You! was published by the Penguin Group in 2014 and is available in paperback.
Key Features:
It is a guide to success and positive thinking."
3354,"Badalte Gaon, Badalta Dehat (बदलता गाँव, बदलता देहात): Nayi Samajikta ka Uday (नयी सामाजिकता का उदय)",Satendra Kumar (सतेंद्र कुमार),Government (Books),Politics,2.418301291,4,1,Paperback,2018,Sep,"गाँव बदल गए हैं। गाँवों का वह परिवेश बदल गया है जिसे हम देहात कहते हैं। इस बदलाव ने गाँवों में एक नई सामाजिकता निर्मित की है। यह किताब गाँव के इसी बदलाव को हमारे सामने रखती है। तकनीक ने तकलीफ बढ़ा दी है। तकनीक ने तकलीफ दूर कर दी है। किताब अपने छोटे-छोटे संदर्भों से इसकी पड़ताल करती है। नवें दशक के आर्थिक सुधारों के बाद गाँव और किसानी जीवन ने अपनी धमक खो दी। नयी अर्थव्यवस्था में शहर और शहरीकरण का बोलबाला हो गया। इस नये बनते-बिगड़ते गाँव की हमारे पास कोई मुक़म्मल तस्वीर नहीं रही।
किताब में पिछले तीन दशकों में गाँव के विकसित होने या न होने, शहरनुमा बनने या न बनने और बदलने या न बदलने की समाजशास्त्रीय जाँच-पड़ताल की गई है।

Everyday life in contemporary rural India is characterized by an increased sense of mobility, inequality and uncertainty. Ordinary villagers often find themselves caught between the promises and failures of democracy and development. This ethnographic study of the village of Khanpur (in Uttar Pradesh, north India) is an attempt to grasp everyday life in rural India. Drawing on descriptions of village life, interspersed with theoretical analyses, the author examines how ordinary people construct their own sense of their lives and their futures in everyday activities: working on farms, attending college, searching for non-farm employment, celebrating religious rituals and dealing with local elections and democracy. The villagers confront growing economic and moral uncertainty; they creatively harmonize public discourse and local practice; and sometimes they resolve incoherence and unease through the use of irony. In so doing, they perform everyday village and caste ethics and re-create transient political, economic and moral communities at a time of massive social dislocation. Satendra Kumar in this lucid book shows, in no uncertain terms, that villages in Uttar Pradesh and elsewhere have been and continue to be vibrant grounds for the production of culture, sociality, hope, politics and persons. He also addresses anthropology's forfeiture of the village as a subject of study in an era of globalization."
3788,Running Free of Injuries: From Pain to Personal Best,Paul Hobrough,Sports Medicine,Sports,2.416640507,5,1,Paperback,2016,Sep,"Runners suffer one of the highest injury rates in recreational athletics. This book takes the novice and elite level runner alike through a step-by-step process of avoiding and managing injury from starting line to finish line.
Covering running injuries around the body from foot to hip, the book focuses on three key aspects: staying on track and injury-free; early detection; and how to rehabilitate from an injury. With the knowledge that prevention is better than cure, the book focuses on helping runners to understand their body, identify weakness, and develop a natural defense against injury. Each of these stages includes key training sessions to add into the reader’s existing program, relevant for all running abilities.
This accessible manual provides the reader with the ultimate “pain to personal best (PB) guide.” For every common running injury, there is a comprehensive self-help guide, combined with advice on how to choose the best health care practitioner for their injury, as well as what to expect during treatment and prognosis for recovery. In each section there is also a case study of a runner or athlete on their journey through the injury, providing an insight into the psychological rollercoaster runners experience on their journey from treatment to track.
With a foreword by Steve Cram.
Voted one of the top 12 books on running by The 2017 Running Awards."
4737,Soft Skills: Personality Development for Life Success: with CD rom,Prashant Sharma,"Computing, Internet & Digital Media (Books)","Computing, Internet & Digital Media",2.416640507,4.2,8,Paperback,2018,Feb,"The book has been written by an experienced industry professional with a corporate perspective. The author approaches the soft skills training from the point of view of a corporate soft skills training imparted by skilful industry leaders. This has not been written as a theoretical exercise. No boring theory, no wasted time ! Rather, each chapter has been approached as a working session: Imparting soft skills by solving real problems and discussing workable solutions which the reader can apply immediately and keep for life. The structure of the book is in the form of a Personal Development Compass developed by the author. Just as a compass guides travellers through their journey and helps them to reach their destination, in the same way the Personal Development Compass too guides the reader to navigate their way through the maze of the different soft skills and help them to polish their personalities."
2641,Blue Horizon (The Courtneys),Wilbur Smith,Action & Adventure (Books),Action & Adventure,2.416640507,4.6,6,Paperback,2003,Oct,"At the close of Wilbur Smith's bestselling Monsoon, Tom Courtney and his brother Dorian battled on the high seas and finally reached the Cape of Good Hope to start life afresh. In this spellbinding new novel, the next generation of Courtney's are out to stake their claim in Southern Africa, travelling along the infamous 'Robber's Road'. It is a journey both exciting and hazardous, that takes them through the untouched wilderness of a beautiful land filled with warring tribes and wild animals. At heart a story of love and hatred, vengeance and greed, Blue Horizon is an utterly compelling adventure from one of the world's most celebrated novelists. 'Wilbur Smith is one of those benchmarks against whom others are compared' - The Times 'A masterstory teller' - Sunday Times"
1111,Elementary English Grammar & Composition with Online Support for Class 7,N.K Aggarwala,Grammar (Books),"Language, Linguistics & Writing",2.416640507,4.5,2,Paperback,2017,None,School text books.
4140,Finding Myself,Nandini Dhanani,Romance (Books),Romance,2.416640507,4.6,6,Paperback,2019,May,"About Book:
Priya Wadhwani's life is complicated as is her fate.After breaking her engagement with Gaurav, catching him kissing her best friend on their engagement day, she flees to London. Her life seems to be overflowing with wrong choices ranging from drugs to men. As she decides to come back to her roots; India, she meets her Mr.Right - Ajai Mirchandani. Succumbing to lust on the eve of Ajai's wedding, Priya is determined to change. Her family struggles to find her a perfect groom. They finally succeed but... Priya still doesn't get her happily ever after. While her dysfunctional family tries to keep up appearances. Priya takes charge of her life after a life-changing event.Will Priya find what she is searching for?Will she finally get her happily ever after?
About Author:
Nandini Dhanani was born in Mumbai, raised in Dubai and lived in Malaga, Spain. She currently lives in Mumbai. Wife of a businessman and mother to three kids, Nandini has always put the family at the apex of her priorities. They have been her learning curve. Nandini's writings have appeared in a local English newspaper 'Sur' in Malaga and has served as a celebrity columnist for an Indian magazine 'Aaina' popular in the Balearic region. In Mumbai, she made a significant contribution as an educator at Podar International School. Her cross culture influences have helped shape Nandini's writing sensibilities. After experimenting in script writing, her passion stirred her to write fictional literature which brings us to her debut book."
967,Warriors for Freedom: 5 in 1 (Amar Chitra Katha),Anant Pai,Comics,Comics & Mangas,2.416640507,4.7,4,Hardcover,2010,None,"As the British Empire tightened its hold over India through strength and strategy, there were individuals who stood up to oppose the growing foreign power. This Amar Chitra Katha collection remembers Rani Lakshmibai who refused to cede Jhansi to the British and took them head on. Tipu Sultan, who stood like a rock and repelled the British till he was betrayed by his own general. Rani Chenamma of Kittur, who answered the British demand for allegiance by fighting them to the end. Velu Thampi, the Diwan of Travancore, who would brook no interference from the East India Company in the affairs of his state and Kunwar Singh, who at the grand old age of 75 chose to fight the British."
